entity,app_name,group,source,country,lang_query,rating,text,date,thumbs_up,app_version,lang_detected
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,"Je suis la ds 5 MN vs le 5545bb53j de 6 chiots reste 2 mâles 5 pour les 5 t. 5 5 8iu est pas, votre annonce m'intéresse t, was die. et, votre annonce m'intéresse die sind die sind die 3 e,,, c,, xx,,, votre 5ème et la, votrm'intéresse rc est toujours passer5, 36c c fc e de votre, annonce5",2024-09-01T17:28:37Z,0,3.65,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Très simple et sécurisée,2024-08-30T22:54:35Z,3,3.65,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Je suis un particulier et je n ai pas de carte Métro. Application inutile pour moi.,2024-08-18T00:06:14Z,1,3.64,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Les personnes qui développent ne se servent pas de l'application, c'est visible. Les personnes qui commande une application, encore moins.",2024-08-14T14:50:19Z,4,3.64,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Impossible de sélectionner les bonnes catégories lors de la recherche de produits. Toujours bloqué sur la même ce qui rend l'application inutile...,2024-07-30T08:15:08Z,3,3.63,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Impossible de changer mon ancienne carte metro perdue par la nouvelle. La carte digitale est donc fausse.,2024-05-27T12:54:45Z,2,3.61,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"zéro,ne donne pas accès au catalogue métro",2024-01-21T18:07:18Z,0,3.57,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,Beaucoup de problèmes avec l'application. Elle rame de plus en plus.,2023-10-16T08:57:11Z,2,3.54,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,"Application bien construite mais peu fonctionnelle, on ne peut consulter les catalogues qui ne se chargent pas, pareil pour les produits, ça rame beaucoup trop, avec ou sans wifi, j'ai tout essayé et en lisant les autres commentaires, j'ai compris qu'il y a une grosse grosse mise à jour à effectuer par les concepteurs pour satisfaire les utilisateurs. Allez on y croit, et merci d'avance !",2023-08-28T21:13:59Z,28,3.53,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,L appli ne fonction pas et ma carte digitale Bugue...,2023-08-12T11:08:54Z,0,3.51.2,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Très bien,2023-07-16T20:05:01Z,0,3.51,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,Impossible d'avoir les prix promos sur Android . Les prix ne sont pas à jour contrairement à l'appli iOS,2023-06-06T11:50:20Z,1,3.50,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,De pire en pire,2023-05-25T17:13:26Z,0,3.50,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,L'application ne fonctionne pas depuis un moment déjà.,2023-05-23T19:50:24Z,0,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Ne fonctionne jamais correctement,2023-05-03T10:22:13Z,0,3.46.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,"Bonjour, Depuis que j'ai changé de smartphone : j'ai actuellement un Xiaomi Redmi Note 11, la fonctionnalité de scan de code-barres pour accéder aux informations des articles ne fonctionne plus : il y a bien un accès à l'appareil photo, mais cela ne détecte pas le code barre. Auparavant, j'avais un Redmi Note 5 et cela fonctionnait très bien. Cdt",2023-04-09T07:16:30Z,12,3.48.2,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Impossible de télécharger l'application !!!!,2023-03-24T20:46:25Z,0,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Moteur de recherche zéro...,2023-02-28T22:41:26Z,0,3.47.3,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,"Application pratique mais pour retrouver, en cas de doute, l email utilisateur , pas pratique du tout.",2023-02-22T18:34:55Z,0,3.47.3,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,"On ne peut même plus utiliser la fonction ""recherche"". Pitoyable quand on sait que cette enseigne est destinée aux pros qui se battent pour leur business 👎",2022-12-29T10:29:53Z,1,3.46.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"La carte Métro ne fonctionne pas, application inutile !",2022-12-21T17:11:53Z,0,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,4,Impossibilité totale de s'identifier sur l'application. Modification de mon appréciation suite à la résolution qui a été très rapide.,2022-12-13T10:40:56Z,4,3.46.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Carte qui disparaît 😠,2022-12-07T12:41:40Z,0,3.46.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Ça bug de malade !! Quand on cherche quelques choses dans la barre de recherche c'est écrit ""hmmm... il manque quelque chose."" OUI ! Il manque surtout un développeur !!!",2022-12-05T22:39:36Z,4,3.46.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Problème provenant de l'appli depuis 1 mois, toujours pas résolu !!",2022-12-05T21:47:52Z,0,3.46.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,C'était pas mal quand ça marchait. J'ai changé de téléphone et impossible de me connecter. Alors que sur l'ancien j'étais bien connecter. Après m'être déconnecter sur l'ancien pour voir si il y avait un conflit entre les deux appareils impossible de me reconnecter sur mon ancien non plus ! Et cela ne vient pas de mes id et mdp car tout marche encore sur dans un navigateur internet. Dommage qu'une 'Erreur inconnue' rende l'appli obsolète.,2022-12-03T08:29:34Z,14,3.46.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Impossible de se connecter à sa carte digitale depuis plus d'1 semaine. Message d'erreur. Quand est ce que ça sera corrigé ?,2022-12-02T21:22:14Z,0,3.46.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Impossible de se connecter à son compte sur l'appli pourtant sur le pc aucun soucis 😖,2022-11-24T20:15:22Z,1,3.46.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Depuis quelque temps impossible de me connecter avec mon adresse mail et mot de passe... message d'erreur à chaque fois. et impossible à me connecter en modifiant le mot de passe. du coup je n'ai plus accès à ma carte métro digitale. ni accès à l approvisionnement des magasins. je suis déçu.,2022-11-24T05:11:50Z,22,3.46.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Impossible de scanner ma carte depuis l'app 😔 mais j'ai réussi à la scanner sur votre portail Web (avec la cam de mon pc) 😊 donc problème résolu 😊,2022-11-15T15:19:23Z,7,3.45.2,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,"Bonjour, j'ai fais la demande de ma carte reflexe le 12 octobre , alors je sais que vous avez été victime d'une cyber attaque mais depuis le 123 octobre , je n'ai plus de nouvelle pour la confection de ce carte , par avance, merci de votre retour",2022-10-31T09:13:14Z,0,3.45,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Magasin avec problème informatique depuis 2 semaines, du coup impossible de créer ma carte métro physiquement, on me dit de rentrer manuellement via un numéro, mais l'appli ne propose pas de rentrée de carte manuelle que via scan d'une carte physique, on tourne en rond, l'appli ne me sert a rien et je n'ai toujours pas de carte métro ..",2022-10-23T15:41:40Z,11,3.44.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,Le scanner des produits ne fonctionne pas du tout,2022-10-17T06:13:27Z,1,3.44.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,"Ne fonctionne qu'à moitié, peu de fonctionnalités...",2022-10-05T16:26:42Z,2,3.44.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Ne sert à rien au final. Impossible de me connecter à mon compte, magasin très régulièrement en rupture de produits, choix limité, ... Promocash va gagner 1 client.",2022-09-08T19:10:03Z,1,3.43.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Félicitations,2022-09-03T22:38:35Z,0,3.42,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,4,Il manque les promos dans la liste de courses,2022-08-11T20:50:25Z,3,3.42.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,"Impossible d'être reconnu par adresse mail, sur l'ancienne version on rentrait son nom et numéro de carte et ça marchait très bien... Galère depuis",2022-08-04T09:48:51Z,4,3.41.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Bonne application,2022-07-19T15:30:25Z,0,3.30.3,it
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Les stocks ne sont pas mis a jour, donc surprise quand on arrive en magasin il n'y a pas certains produit pourtant en vert. Certains code barres produits ne sont pas reconnus par l'application. Dommage l'application pourrait être un tres bon outil s'il était fiable",2022-05-12T12:13:41Z,10,3.38,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Ne fonctionne plus,2022-05-09T10:40:22Z,0,3.38,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Nulle tu mets 3 heures à tenter de prouver que t es clients. Usine à gaz. Comme leur site internet ou on se perd. Il faudrait que vous embauchez un monsieur simplification qui ne soit pas payé à la procédure de sécurité qui ennuie tout le monde. Bref revenez à la formule carte manuelle et même des fois ça ne fonctionne pas. Des fois je préfère aller chez carrefour plus simple et moins cher.,2022-04-29T11:25:11Z,11,3.36.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Trop compliqué on tourne en rond..impossible.,2022-04-01T19:55:13Z,0,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,"ne fonctionne plus très bien ,quel galère quand on veut juste avoir accès au site en temps que client et voire les prix pour prépare son passage au magasin.",2022-03-25T23:42:08Z,11,3.36.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Super application,2022-03-18T20:30:53Z,1,3.36.1,it
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Ne fonctionne pas lors de la connexion 😞 Déçue....,2022-03-15T07:17:51Z,1,3.36.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Ne fonctionne plus du tout,2022-03-09T23:38:55Z,1,3.36.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Et sinon pour la Belgique; la recherche des produits en français c'est pour quand ?,2022-03-06T07:30:59Z,0,3.35.2,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Ne fonctionne plus. Très gênant quand on s'y est habitué. Ça fait presque 1 mois c'est long.,2022-02-18T08:03:51Z,8,3.35.2,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Depuis la dernière mise à jour l'application ne fonctionne plus du tout (sur Android). Faudrait régler ce problème.,2022-02-12T22:06:26Z,9,3.35,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,"Excellente Application, on ne peut plus pratique pour préparer ses produits à acheter en Dépôt ou à commander en ligne.",2021-12-25T13:23:22Z,9,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Grand choix,2021-12-05T08:57:00Z,0,3.33.1,en
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,"Très bien achalandé, mais pas suffisamment en produits BIO ???,alors que c'est pourtant la tendance profonde et générale !!!",2021-10-27T10:55:43Z,2,3.31,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Une honte de discriminer les particuliers à l'accès de votre enseigne dans le 54. Alors que beaucoup de grossistes plus intéressants dont des firmes et françaises et américaines se développent comme des petits pains en nombre à Paris et proche région sans limiter l'accès aux particuliers. Eux au moins ils ont tout compris au commerce. Désolée mais il fallait que cela soit dit. Du coup pour ce coup là, ce sera 1 seule étoile pour publier(0 mérité)à moins que vous changiez de tactique commerciale",2021-08-07T13:49:51Z,1,3.29.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,"Bonjour, Hormis remplacer la carte physique et retrouver ses factures, cette application ne sert pas pas grand chose... je trouve que Metro devrait mettre le paquet... pourquoi ne peut on pas payer avec (comme la carte reflexe) ? A quand un module de commande et pas juste une vulgaire liste de course qui s assimile à la fonction bloc note du téléphone (comme transgourmet ?) Dommage...",2021-06-29T11:31:33Z,9,3.28.4,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Je ne reçois pas de mail quand je demande à changer de mot de passe,2021-06-25T15:19:58Z,2,3.28.3,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Elle ne fonctionne pas sur un tel samsung,2021-06-21T18:36:27Z,3,3.28,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Ne s'ouvre pas, bug",2021-06-21T13:53:16Z,0,3.28,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,Bonjour L'application est bonne surtout le service de facturation mais il manque une option pour commander directement via l'application.,2021-06-18T10:22:22Z,1,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Inutile! L'application fait soi disant portefeuille de carte . Alors oui, j'ai pu rentrer avec la dites carte mais arriver en caisse on me demande la carte originale et non la dématérialisée. Je ne l'avais pas sur moi et donc la personne (et le responsable) n'ont pas voulu m'encaisser . A quoi sert ce service dans ce cas ?",2021-04-26T15:33:43Z,13,3.27,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,4,"Bonjour j'ai une question, ayant fait les démarches récemment et par la suite validé, puis-je me rendre dans les entrepôts métro avec ma carte numérique de l'application ? Car j'ai pas de carte physique, merci.",2021-04-22T04:15:26Z,7,3.27,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Nullissime l'appli par contre le site est parfait,2021-01-21T16:17:40Z,1,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,À quoi correspond la petite vignette jaune à côté du nom de la société de la carte métro ?,2021-01-19T16:02:42Z,0,3.23,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Impossible de se connecter site nul,2020-12-01T16:36:11Z,0,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,4,Seul inconvénient .. liste de courses l'écran s'éteint,2020-11-16T13:15:40Z,3,3.21,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Idem que précédents commentaires : impossible de trouver les produits dans la liste de courses depuis plusieurs semaines... Appli devenue inutile,2020-11-15T07:18:33Z,10,3.21,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,Rien ne fonctionne depuis 4 semaines.,2020-11-12T12:03:40Z,1,3.21,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Impossible de scanner la carte,2020-11-06T17:08:21Z,6,3.21,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,La recherche de produits dans la liste de courses ne fonctionne plus depuis plusieurs semaines...,2020-10-19T18:35:34Z,3,3.20,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,"Bonjour, l'appli bug, la recherche de produits dans la liste de xourses ne fonctionne pas.... Et impossible de contacter le support via l'appli...",2020-10-12T09:59:24Z,6,3.20,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Impossible de se connecter au serveur depuis deux semaines. Désinstaller et remis l'application pareil !!!!!!! Plus les produits dans la liste de courses et plus les catalogues..........,2020-10-09T02:56:18Z,11,3.20,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Désinstallation de l'application. Impossible de voir les produits du catalogue et la liste de course, les produits de métro ne s'affiche. Application inutile et perte de temps avec tous ces bugs.",2020-10-08T05:43:26Z,3,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,4,Super prarique,2020-10-06T10:52:24Z,0,3.20,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Impossible de faire ma liste de course,2020-09-28T03:30:29Z,0,3.20,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Metro dans toute ca splendeur..faire ca liste de course mais ne pas pouvoir la validité ??? Allo la terre ???😂m'étonne pas d eux..,2020-08-30T20:46:45Z,4,3.19.3,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,Ne peux pas faire les courses sur cette appli,2020-07-25T19:22:42Z,1,3.18,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Ne s'ouvre pas sur Huawei P30 Pro...,2020-07-24T14:38:01Z,1,3.18,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Aplication inutile,2020-07-12T08:32:59Z,0,NA,en
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Super pratique,2020-06-30T10:58:51Z,1,3.17,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,2,"Je suis vraiment déçu de cette application, car impossible de passer ma commande depuis mon téléphone , j'ai fait ma liste et je peut pas la commandé, c'est vraiment dommage car je la trouvais bien l'appli. Pas très professionnel de la part de métro.. J'espère qu'il vont vite mettre a jour leur application.",2020-06-23T16:06:19Z,19,3.16,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Le seul réel intérêt sera de pourvoir payer en caisse avec son smartphone, et pour l'instant cela n'est pas possible, donc 1 seule étoile",2020-04-04T10:21:33Z,1,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,Ça serait bien qu'on puisse connecter plusieurs cartes,2020-04-02T07:58:23Z,1,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,"Bjr, faudrait penser à ceux qui on plusieurs cartes métro... Plusieur entité juridique on peut pas intégrer toute les carte sur l'application... Une mise à jour serait souhaitée... Merci",2020-02-10T11:28:53Z,15,3.11,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,3,"Comment faire si on a plusieurs restaurant, et donc plusieurs cartes ?",2020-02-03T12:48:17Z,3,3.11,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Aucun moyen de passer commande via cette application. Sert juste à avoir sa carte Metro en digital, et à lire les catalogues de promo. C'est bien dommage.",2020-01-29T05:16:48Z,12,3.10,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,"Inutile. A part consulter ses factures et sa carte métro, l'application ne sert à rien. Même pas de liste de courses !",2020-01-19T22:22:43Z,7,3.10,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,1,Malgré des identifiants exact la carte métro qui s affiche n a pas le bon numéro et le code barre ne réagi pas a la douchette vraiment pas terrible cette application peut mieux faire,2019-12-09T22:33:54Z,5,3.8.2,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,"Bonne appli, toujours ma carte avec moi",2019-12-05T13:06:03Z,4,3.8.2,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,"Application très pratique , merci metro",2019-11-06T02:48:21Z,2,3.7,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Permet D AVOIR SES FACTURES en copie pour impression,2019-10-22T06:36:21Z,4,3.7,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Super appli,2019-07-24T10:48:13Z,1,3.3.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,"Appli très pratique avec les catalogues, les factures directs et surtout la carte métro directement sur mon appli",2019-07-19T13:43:25Z,9,3.3.1,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,fr,5,Très pratique pour la carte digital !,2019-07-16T15:27:45Z,4,3.3,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,"la Metro magazxjno negozio di Bari, dove ho comprato il mio Primo computer , il Personal IBM 486..., tempo fa era il 1993/1994 non ricordo bene",2026-03-21T16:00:42Z,0,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Ottimo,2025-12-29T14:34:45Z,24,3.78,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,4,professionalità e competenza,2025-11-21T16:52:27Z,0,3.77,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Ottimo negozio,2025-09-15T15:57:45Z,0,3.75.2,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,quindi se ho capito bene se non hai un'attività non puoi fare la spesa qui?,2025-05-27T01:10:17Z,0,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,2,non mi funzione l'applicazione,2025-05-12T11:42:43Z,0,3.69,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Gentilezza cortesia e molta disponibilità,2025-03-11T20:02:24Z,3,3.71.1,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Personale molto gentile ottima scelta di prodotti,2025-02-27T19:19:34Z,2,3.71.1,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Non arrivano le notifiche. Già fatto ma non arrivano le notifiche.,2025-01-16T08:46:02Z,3,3.69,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,"Un applicazione che letteralmente non serve a nulla, non si vedono i prodotti, i prezzi, le disponibilità, non serve per comprare online, ma allora a cosa serve?",2024-11-06T12:25:36Z,2,3.67,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,"Serve solo come tessera elettronica, per il resto la trovo totalmente inutile, almeno fino a quando non attiveranno un e-commerce",2024-06-19T08:26:18Z,6,3.62.2,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Ho mandato email per un problema con la tessera mai risposto,2024-03-12T19:45:35Z,2,3.59,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Eccellente organizzazione,2024-03-05T12:21:51Z,0,3.59,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,"I clienti dovrebbero imparare a disporre la merce sulla cassa , sarebbe tutto più veloce e le cassiere agevolate nel lavoro.",2024-01-31T15:13:04Z,24,3.57,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Professionali,2023-12-08T21:33:56Z,0,3.56.1,en
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Applicazione con problemi di registrazione seri inviata email per assistenza ma ancora nessuna risposta.... La vecchia Card era la soluzione migliore.. ovviamente disinstallo Applicazione...,2023-12-02T08:39:32Z,14,3.56.1,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,È pietosa La funzione cerca non trova niente il codice a Barre idem praticamente inutile,2023-08-23T15:06:49Z,15,3.52,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,"Non funziona, si chiude in continuazione",2022-12-14T14:30:25Z,1,3.46.1,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Non funziona...provvedete!!!,2022-11-29T18:42:44Z,1,3.46.1,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,fantastico,2022-10-25T18:56:12Z,0,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,"Per il momento va bene, grazie.",2022-08-23T13:22:28Z,0,3.42,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Positivo,2022-07-04T10:38:48Z,0,3.40.2,pt
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,"non posso dare 0...pesante ,lenta e chiede tempo x registrare....",2022-06-23T08:32:11Z,0,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,"Fatto il login si blocca, un vero disservizio",2022-06-12T08:39:53Z,3,3.39,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Non si apre neanche...,2022-05-25T21:17:46Z,0,3.38,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,"Appena installata. Non appena tento il login, l'app va in crash, si chiude e non si apre più.",2022-05-23T17:17:54Z,10,3.38,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Da far perdere tempo ! Si blocca si blocca si blocca,2022-05-16T16:06:37Z,6,3.38,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Dopo aver cliccato su login si blocca,2022-05-10T13:06:54Z,2,3.38,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Penosa,2022-05-06T21:54:37Z,1,3.38,es
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Non riesco inserire la tessera,2022-04-23T10:51:53Z,1,3.38,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,"Ottima, metro è sempre un ottimo punto di riferimento autorevole",2022-03-11T09:40:54Z,14,3.34,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Non mi fa inserire le credenziali della tessera fisica e non funziona.,2022-02-16T13:56:13Z,3,3.35,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Allora sono molto arrabiato per il fatto che volevo comprare dei cartoni della pizza a 16 euro anche se un prezzo esagerato mi andava bene solo che nella cassa mi dicono che con ľ Iva costano 20 euro e sono pure di bassissima qualità dopo questo fatto spero di non andarci mai e che risolviate il problema diminuendo il prezzo e aumentare la qualità,2022-01-21T16:18:13Z,5,3.34,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Simple à utiliser super merci Métro et Merci Jessica et Bianco de Voglan,2021-12-14T17:39:04Z,0,3.34,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,"Non si riesce a scaricarla con Google Play, è assurdo.",2021-11-16T17:08:35Z,3,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,2,possibile che anche disistallando e reistallando non si riesca a cambiare il numero della tessera? come cavolo posso fare per registrare quella nuova? anche cambiando e mail e psw sempre quella vecchia tiene in memoria.,2021-11-08T11:31:54Z,6,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Pur inserendo tutti i numeri e nome corretto non funziona .,2021-08-02T14:56:55Z,8,3.29.1,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Ora finalmente dopo aggiornamento funziona ottimamente. Bravi!,2021-07-08T13:52:34Z,6,3.28.4,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,"Impossibile da utilizzare, continua ad interrompersi durante l'avvio",2021-06-21T20:09:07Z,7,3.28,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Non funziona,2021-06-21T17:31:15Z,4,3.28,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,"Non si riesce ad accedere al proprio account, fatta malissimo, poco usabile.",2021-06-08T11:51:33Z,7,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Business shopping brand,2021-04-04T02:45:41Z,2,3.24,en
METRO app,METRO Companion,METRO (reference),Google Play,us,it,2,"Ho scaricato l'applicazione, mi sono registrata ma quando voglio entrare mi dice che non vanno bene le credenziali, ho disinstallato, perché deve sembrare così complicato?",2021-03-21T13:25:05Z,6,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,"Stupenda app facile da usare e molto utile, grazie.",2021-03-05T12:59:50Z,11,3.24,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Non mi fa registrare,2021-01-22T13:01:02Z,3,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Impossibile registrarsi ... no comment ...,2020-12-27T14:08:47Z,5,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Ottima app,2020-12-02T14:44:50Z,1,3.21,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,2,Non consente la registrazione,2020-11-15T18:18:41Z,8,3.21,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,5,Efficace,2020-11-10T10:07:03Z,3,NA,en
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,Impossibile,2020-10-26T21:36:24Z,5,NA,it
METRO app,METRO Companion,METRO (reference),Google Play,us,it,1,"Pur troppo se non funziona l'acquisto online con consegna serve solo per avere la tessera a portata di mano. Di questi tempi l'acquisto online è vitale. Vi consiglio vivamente di aggiornarvi con i tempi che viviamo, poiché questo comunque è il futuro delle grandi catene di negozi.",2020-10-26T09:57:22Z,73,3.20,it
